"TDS #","BUILDING #",BOROUGH,"HOUSE #",STREET,ADDRESS,CITY,STATE,"ZIP CODE",BIN,BLOCK,LOT,"BOROUGH/BLOCK/LOT #","CENSUS TRACT (2010)","NEIGHBORHOOD TABULATION AREA CODE","NEIGHBORHOOD TABULATION AREA NAME","COMMUNITY DISTRICT","CITY COUNCIL DISTRICT","STATE ASSEMBLY DISTRICT","STATE SENATE DISTRICT","US CONGRESSIONAL DISTRICT",LATITUDE,LONGITUDE,Latitude,Longitude,"Accuracy Score","Accuracy Type",Number,Street,"Unit Type","Unit Number",City,State,County,Zip,Country,Source
344,1,MANHATTAN,1970,"AMSTERDAM AVENUE","1970 AMSTERDAM AVENUE","NEW YORK",NY,10032,1076742,2116,33,1021160033,241,MN36,"Washington Heights South",12,7,71,31,13,40.833304818391,-73.941987711545,40.836221,-73.939826,1,street_center,,"Amsterdam Ave",,,"New York",NY,"New York County",10032,US,"TIGER/Line® dataset from the US Census Bureau"
103,3,BRONX,730,"EAST 163RD STREET","730 EAST 163RD STREET",BRONX,NY,10456,2091960,2638,90,2026380090,133,BX35,Morrisania-Melrose,3,16,79,32,15,40.822687507897,-73.904737477417,40.822829,-73.904271,0.87,street_center,,"E 163rd St",,,Bronx,NY,"Bronx County",10456,US,"TIGER/Line® dataset from the US Census Bureau"
103,4,BRONX,731,"EAST 161ST STREET","731 EAST 161ST STREET",BRONX,NY,10456,2091956,2638,90,2026380090,133,BX35,Morrisania-Melrose,3,16,79,32,15,40.821810593352,-73.905105158475,40.821973,-73.907015,0.87,street_center,,"E 161st St",,,Bronx,NY,"Bronx County",10456,US,"TIGER/Line® dataset from the US Census Bureau"
103,5,BRONX,750,"EAST 163RD STREET","750 EAST 163RD STREET",BRONX,NY,10456,2091957,2638,90,2026380090,133,BX35,Morrisania-Melrose,3,16,79,32,15,40.822589577771,-73.9042989175,40.822829,-73.904271,0.87,street_center,,"E 163rd St",,,Bronx,NY,"Bronx County",10456,US,"TIGER/Line® dataset from the US Census Bureau"
103,6,BRONX,751,"EAST 161ST STREET","751 EAST 161ST STREET",BRONX,NY,10456,2091958,2638,90,2026380090,133,BX35,Morrisania-Melrose,3,16,79,32,15,40.821713241,-73.9046590675,40.821973,-73.907015,0.87,street_center,,"E 161st St",,,Bronx,NY,"Bronx County",10456,US,"TIGER/Line® dataset from the US Census Bureau"
103,7,BRONX,905,"TINTON AVENUE","905 TINTON AVENUE",BRONX,NY,10456,2091959,2638,90,2026380090,133,BX35,Morrisania-Melrose,3,16,79,32,15,40.821978069237,-73.903669146505,40.824357,-73.902655,1,street_center,,"Tinton Ave",,,Bronx,NY,"Bronx County",10456,US,"TIGER/Line® dataset from the US Census Bureau"
28,1,BRONX,681,"COURTLANDT AVENUE","681 COURTLANDT AVENUE",BRONX,NY,10451,2093918,2413,1,2024130001,67,BX34,"Melrose South-Mott Haven North",1,17,84,32,15,40.819785758587,-73.918401553502,40.820271,-73.917756,1,street_center,,"Courtlandt Ave",,,Bronx,NY,"Bronx County",10451,US,"TIGER/Line® dataset from the US Census Bureau"
28,2,BRONX,346,"EAST 156TH STREET","346 EAST 156TH STREET",BRONX,NY,10451,2093919,2413,1,2024130001,67,BX34,"Melrose South-Mott Haven North",1,17,79,32,15,40.821070980817,-73.918117278662,40.821996,-73.919505,0.87,street_center,,"E 156th St",,,Bronx,NY,"Bronx County",10451,US,"TIGER/Line® dataset from the US Census Bureau"
28,3,BRONX,321,"EAST 153RD STREET","321 EAST 153RD STREET",BRONX,NY,10451,2093922,2413,1,2024130001,67,BX34,"Melrose South-Mott Haven North",1,17,84,32,15,40.820041367377,-73.919386200926,40.821041,-73.924218,0.87,street_center,,"E 153rd St",,,Bronx,NY,"Bronx County",10451,US,"TIGER/Line® dataset from the US Census Bureau"
28,4,BRONX,320,"EAST 156TH STREET","320 EAST 156TH STREET",BRONX,NY,10451,2093924,2413,1,2024130001,67,BX34,"Melrose South-Mott Haven North",1,17,79,32,15,40.821265462745,-73.918835501327,40.821996,-73.919505,0.87,street_center,,"E 156th St",,,Bronx,NY,"Bronx County",10451,US,"TIGER/Line® dataset from the US Census Bureau"
28,5,BRONX,305,"EAST 153RD STREET","305 EAST 153RD STREET",BRONX,NY,10451,2093921,2413,1,2024130001,67,BX34,"Melrose South-Mott Haven North",1,17,84,32,15,40.820155142926,-73.920030940542,40.821041,-73.924218,0.87,street_center,,"E 153rd St",,,Bronx,NY,"Bronx County",10451,US,"TIGER/Line® dataset from the US Census Bureau"
28,6,BRONX,304,"EAST 156TH STREET","304 EAST 156TH STREET",BRONX,NY,10451,2093923,2413,1,2024130001,67,BX34,"Melrose South-Mott Haven North",1,17,79,32,15,40.821476918791,-73.919430825534,40.821996,-73.919505,0.87,street_center,,"E 156th St",,,Bronx,NY,"Bronx County",10451,US,"TIGER/Line® dataset from the US Census Bureau"
28,7,BRONX,281,"EAST 153RD STREET","281 EAST 153RD STREET",BRONX,NY,10451,2093920,2413,1,2024130001,67,BX34,"Melrose South-Mott Haven North",1,17,79,32,15,40.820352025082,-73.920797197382,40.821041,-73.924218,0.87,street_center,,"E 153rd St",,,Bronx,NY,"Bronx County",10451,US,"TIGER/Line® dataset from the US Census Bureau"
28,8,BRONX,700,"MORRIS AVENUE","700 MORRIS AVENUE",BRONX,NY,10451,2093925,2413,1,2024130001,67,BX34,"Melrose South-Mott Haven North",1,17,79,32,15,40.820900211766,-73.920068311195,40.817667,-73.922429,1,street_center,,"Morris Ave",,,Bronx,NY,"Bronx County",10451,US,"TIGER/Line® dataset from the US Census Bureau"
183,1,MANHATTAN,94,"EAST 1ST STREET","94 EAST 1ST STREET","NEW YORK",NY,10009,1005743,429,21,1004290021,3002,MN22,"East Village",3,2,65,26,12,40.723080663056,-73.987078585396,40.723109,-73.987838,1,street_center,,"E 1st St",,,"New York",NY,"New York County",10009,US,"TIGER/Line® dataset from the US Census Bureau"
181,1,MANHATTAN,307,"EAST 101ST STREET","307 EAST 101ST STREET","NEW YORK",NY,10029,1079342,1673,6,1016730006,164,MN33,"East Harlem South",11,8,68,29,13,40.787154470819,-73.943781891158,40.789238,-73.9496,1,street_center,,"E 101st St",,,"New York",NY,"New York County",10029,US,"TIGER/Line® dataset from the US Census Bureau"
181,2,MANHATTAN,310,"EAST 102ND STREET","310 EAST 102ND STREET","NEW YORK",NY,10029,1079341,1673,6,1016730006,164,MN33,"East Harlem South",11,8,68,29,13,40.787388062987,-73.943067223078,40.789008,-73.946268,1,street_center,,"E 102nd St",,,"New York",NY,"New York County",10029,US,"TIGER/Line® dataset from the US Census Bureau"
181,3,MANHATTAN,345,"EAST 101ST STREET","345 EAST 101ST STREET","NEW YORK",NY,10029,1079340,1673,6,1016730006,164,MN33,"East Harlem South",11,8,68,29,13,40.786718767665,-73.942702760746,40.789238,-73.9496,1,street_center,,"E 101st St",,,"New York",NY,"New York County",10029,US,"TIGER/Line® dataset from the US Census Bureau"
191,1,BRONX,3033,"MIDDLETOWN ROAD","3033 MIDDLETOWN ROAD",BRONX,NY,10461,2046141,4171,24,2041710024,26602,BX10,"Pelham Bay-Country Club-City Island",10,13,82,34,14,40.844444973712,-73.829167762184,40.843948,-73.83087,1,street_center,,"Middletown Rd",,,Bronx,NY,"Bronx County",10461,US,"TIGER/Line® dataset from the US Census Bureau"
84,1,BRONX,180,"BROOK AVENUE","180 BROOK AVENUE",BRONX,NY,10454,2090987,2263,19,2022630019,25,BX39,"Mott Haven-Port Morris",1,8,84,29,15,40.8058587127,-73.919857513874,40.807972,-73.919202,1,street_center,,"Brook Ave",,,Bronx,NY,"Bronx County",10454,US,"TIGER/Line® dataset from the US Census Bureau"
84,2,BRONX,520,"EAST 137TH STREET","520 EAST 137TH STREET",BRONX,NY,10454,2090984,2263,19,2022630019,25,BX39,"Mott Haven-Port Morris",1,8,84,29,15,40.806310287955,-73.919357039825,40.806042,-73.917521,0.87,street_center,,"E 137th St",,,Bronx,NY,"Bronx County",10454,US,"TIGER/Line® dataset from the US Census Bureau"
84,3,BRONX,165,"SAINT ANNS AVENUE","165 SAINT ANNS AVENUE",BRONX,NY,10454,2090985,2263,19,2022630019,25,BX39,"Mott Haven-Port Morris",1,8,84,29,15,40.805520657841,-73.919089846689,40.807129,-73.918405,0.33,place,,,,,Bronx,NY,"Bronx County",10454,US,"TIGER/Line® dataset from the US Census Bureau"
84,4,BRONX,530,"EAST 137TH STREET","530 EAST 137TH STREET",BRONX,NY,10454,2090986,2263,19,2022630019,25,BX39,"Mott Haven-Port Morris",1,8,84,29,15,40.805919629812,-73.918710534955,40.806042,-73.917521,0.87,street_center,,"E 137th St",,,Bronx,NY,"Bronx County",10454,US,"TIGER/Line® dataset from the US Census Bureau"
84,5,BRONX,164,"SAINT ANNS AVENUE","164 SAINT ANNS AVENUE",BRONX,NY,10454,2091270,2548,1,2025480001,2701,BX39,"Mott Haven-Port Morris",1,8,84,29,15,40.805052532175,-73.918303930688,40.807129,-73.918405,0.33,place,,,,,Bronx,NY,"Bronx County",10454,US,"TIGER/Line® dataset from the US Census Bureau"
84,6,BRONX,584,"EAST 137TH STREET","584 EAST 137TH STREET",BRONX,NY,10454,2091266,2548,1,2025480001,2701,BX39,"Mott Haven-Port Morris",1,8,84,29,15,40.805115525487,-73.917457962782,40.806042,-73.917521,0.87,street_center,,"E 137th St",,,Bronx,NY,"Bronx County",10454,US,"TIGER/Line® dataset from the US Census Bureau"
84,7,BRONX,600,"EAST 137TH STREET","600 EAST 137TH STREET",BRONX,NY,10454,2091267,2548,1,2025480001,2701,BX39,"Mott Haven-Port Morris",1,8,84,29,15,40.80506956748,-73.917040010647,40.806042,-73.917521,0.87,street_center,,"E 137th St",,,Bronx,NY,"Bronx County",10454,US,"TIGER/Line® dataset from the US Census Bureau"
84,8,BRONX,620,"EAST 137TH STREET","620 EAST 137TH STREET",BRONX,NY,10454,2091268,2548,1,2025480001,2701,BX39,"Mott Haven-Port Morris",1,8,84,29,15,40.80491945824,-73.91622359894,40.806042,-73.917521,0.87,street_center,,"E 137th St",,,Bronx,NY,"Bronx County",10454,US,"TIGER/Line® dataset from the US Census Bureau"
84,9,BRONX,640,"EAST 137TH STREET","640 EAST 137TH STREET",BRONX,NY,10454,2091269,2548,1,2025480001,2701,BX39,"Mott Haven-Port Morris",1,8,84,29,15,40.80474129882,-73.91586842147,40.806042,-73.917521,0.87,street_center,,"E 137th St",,,Bronx,NY,"Bronx County",10454,US,"TIGER/Line® dataset from the US Census Bureau"
132,10,BRONX,169,"CYPRESS AVENUE","169 CYPRESS AVENUE",BRONX,NY,10454,2003599,2548,42,2025480042,2701,BX39,"Mott Haven-Port Morris",1,8,84,29,15,40.803971593431,-73.915859367496,40.805288,-73.914938,1,street_center,,"Cypress Ave",,,Bronx,NY,"Bronx County",10454,US,"TIGER/Line® dataset from the US Census Bureau"
145,1,BRONX,303,"EAST 135TH STREET","303 EAST 135TH STREET",BRONX,NY,10454,2091143,2311,1,2023110001,23,BX39,"Mott Haven-Port Morris",1,8,84,29,15,40.808933587185,-73.927321984459,40.80541,-73.919863,0.87,street_center,,"E 135th St",,,Bronx,NY,"Bronx County",10454,US,"TIGER/Line® dataset from the US Census Bureau"
145,2,BRONX,300,"EAST 138TH STREET","300 EAST 138TH STREET",BRONX,NY,10454,2091137,2311,1,2023110001,23,BX39,"Mott Haven-Port Morris",1,8,84,29,15,40.810141063011,-73.926451117073,40.807059,-73.918637,0.87,street_center,,"E 138th St",,,Bronx,NY,"Bronx County",10454,US,"TIGER/Line® dataset from the US Census Bureau"
145,3,BRONX,215,"ALEXANDER AVENUE","215 ALEXANDER AVENUE",BRONX,NY,10454,2091139,2311,1,2023110001,23,BX39,"Mott Haven-Port Morris",1,8,84,29,15,40.809773174161,-73.925632307746,40.809787,-73.92558,1,street_center,,"Alexander Ave",,,Bronx,NY,"Bronx County",10454,US,"TIGER/Line® dataset from the US Census Bureau"
145,4,BRONX,205,"ALEXANDER AVENUE","205 ALEXANDER AVENUE",BRONX,NY,10454,2091140,2311,1,2023110001,23,BX39,"Mott Haven-Port Morris",1,8,84,29,15,40.809258085164,-73.92623991962,40.809787,-73.92558,1,street_center,,"Alexander Ave",,,Bronx,NY,"Bronx County",10454,US,"TIGER/Line® dataset from the US Census Bureau"
145,5,BRONX,175,"ALEXANDER AVENUE","175 ALEXANDER AVENUE",BRONX,NY,10454,2091141,2311,1,2023110001,23,BX39,"Mott Haven-Port Morris",1,8,84,29,15,40.808601444668,-73.926495251437,40.809787,-73.92558,1,street_center,,"Alexander Ave",,,Bronx,NY,"Bronx County",10454,US,"TIGER/Line® dataset from the US Census Bureau"
145,6,BRONX,350,"EAST 137TH STREET","350 EAST 137TH STREET",BRONX,NY,10454,2093915,2298,40,2022980040,23,BX39,"Mott Haven-Port Morris",1,8,84,29,15,40.808602356236,-73.924983040876,40.806042,-73.917521,0.87,street_center,,"E 137th St",,,Bronx,NY,"Bronx County",10454,US,"TIGER/Line® dataset from the US Census Bureau"
145,7,BRONX,360,"EAST 137TH STREET","360 EAST 137TH STREET",BRONX,NY,10454,2093916,2298,40,2022980040,23,BX39,"Mott Haven-Port Morris",1,8,84,29,15,40.808501865026,-73.924460203692,40.806042,-73.917521,0.87,street_center,,"E 137th St",,,Bronx,NY,"Bronx County",10454,US,"TIGER/Line® dataset from the US Census Bureau"
145,8,BRONX,225,"WILLIS AVENUE","225 WILLIS AVENUE",BRONX,NY,10454,2093917,2298,40,2022980040,23,BX39,"Mott Haven-Port Morris",1,8,84,29,15,40.808819273022,-73.923381386181,40.808696,-73.923057,1,street_center,,"Willis Ave",,,Bronx,NY,"Bronx County",10454,US,"TIGER/Line® dataset from the US Census Bureau"
145,9,BRONX,177,"WILLIS AVENUE","177 WILLIS AVENUE",BRONX,NY,10454,2093914,2298,40,2022980040,23,BX39,"Mott Haven-Port Morris",1,8,84,29,15,40.807666332957,-73.924228020062,40.808696,-73.923057,1,street_center,,"Willis Ave",,,Bronx,NY,"Bronx County",10454,US,"TIGER/Line® dataset from the US Census Bureau"
145,10,BRONX,190,"LINCOLN AVENUE","190 LINCOLN AVENUE",BRONX,NY,10454,2091142,2311,1,2023110001,23,BX39,"Mott Haven-Port Morris",1,8,84,29,15,40.809868155717,-73.927668604038,40.808532,-73.928791,1,street_center,,"Lincoln Ave",,,Bronx,NY,"Bronx County",10454,US,"TIGER/Line® dataset from the US Census Bureau"
88,1,BRONX,1785,"STORY AVENUE","1785 STORY AVENUE",BRONX,NY,10473,2092761,3663,1,2036630001,42,BX09,"Soundview-Castle Hill-Clason Point-Harding Park",9,18,85,32,15,40.823876136818,-73.865420278633,40.82282,-73.868,1,street_center,,"Story Ave",,,Bronx,NY,"Bronx County",10473,US,"TIGER/Line® dataset from the US Census Bureau"
88,2,BRONX,1790,"STORY AVENUE","1790 STORY AVENUE",BRONX,NY,10473,2092752,3637,1,2036370001,42,BX09,"Soundview-Castle Hill-Clason Point-Harding Park",9,18,85,32,15,40.822329104837,-73.864774485142,40.82282,-73.868,1,street_center,,"Story Ave",,,Bronx,NY,"Bronx County",10473,US,"TIGER/Line® dataset from the US Census Bureau"
88,3,BRONX,1770,"STORY AVENUE","1770 STORY AVENUE",BRONX,NY,10473,2092751,3637,1,2036370001,42,BX09,"Soundview-Castle Hill-Clason Point-Harding Park",9,18,85,32,15,40.822249979247,-73.86533635811,40.82282,-73.868,1,street_center,,"Story Ave",,,Bronx,NY,"Bronx County",10473,US,"TIGER/Line® dataset from the US Census Bureau"
88,4,BRONX,810,"SOUNDVIEW AVENUE","810 SOUNDVIEW AVENUE",BRONX,NY,10473,2092750,3637,1,2036370001,42,BX09,"Soundview-Castle Hill-Clason Point-Harding Park",9,18,85,32,15,40.821704901712,-73.865667228555,40.816229,-73.860304,0.33,place,,,,,Bronx,NY,"Bronx County",10473,US,"TIGER/Line® dataset from the US Census Bureau"
88,5,BRONX,800,"SOUNDVIEW AVENUE","800 SOUNDVIEW AVENUE",BRONX,NY,10473,2092749,3637,1,2036370001,42,BX09,"Soundview-Castle Hill-Clason Point-Harding Park",9,18,85,32,15,40.821834126227,-73.864941461414,40.816229,-73.860304,0.33,place,,,,,Bronx,NY,"Bronx County",10473,US,"TIGER/Line® dataset from the US Census Bureau"
88,6,BRONX,805,"TAYLOR AVENUE","805 TAYLOR AVENUE",BRONX,NY,10473,2092753,3637,1,2036370001,42,BX09,"Soundview-Castle Hill-Clason Point-Harding Park",9,18,85,32,15,40.821896685116,-73.864220314162,40.8173,-73.862166,1,street_center,,"Taylor Ave",,,Bronx,NY,"Bronx County",10473,US,"TIGER/Line® dataset from the US Census Bureau"
88,7,BRONX,877,"TAYLOR AVENUE","877 TAYLOR AVENUE",BRONX,NY,10473,2092754,3637,1,2036370001,42,BX09,"Soundview-Castle Hill-Clason Point-Harding Park",9,18,85,32,15,40.823111554779,-73.863677070242,40.8173,-73.862166,1,street_center,,"Taylor Ave",,,Bronx,NY,"Bronx County",10473,US,"TIGER/Line® dataset from the US Census Bureau"
88,7,BRONX,875,"TAYLOR AVENUE","875 TAYLOR AVENUE",BRONX,NY,10473,2092754,3637,1,2036370001,42,BX09,"Soundview-Castle Hill-Clason Point-Harding Park",9,18,85,32,15,40.822945370406,-73.863640959509,40.8173,-73.862166,1,street_center,,"Taylor Ave",,,Bronx,NY,"Bronx County",10473,US,"TIGER/Line® dataset from the US Census Bureau"
88,8,BRONX,1802,"STORY AVENUE","1802 STORY AVENUE",BRONX,NY,10473,2092757,3637,1,2036370001,42,BX09,"Soundview-Castle Hill-Clason Point-Harding Park",9,18,85,32,15,40.823003054186,-73.864377589687,40.82282,-73.868,1,street_center,,"Story Ave",,,Bronx,NY,"Bronx County",10473,US,"TIGER/Line® dataset from the US Census Bureau"
88,8,BRONX,1800,"STORY AVENUE","1800 STORY AVENUE",BRONX,NY,10473,2092757,3637,1,2036370001,42,BX09,"Soundview-Castle Hill-Clason Point-Harding Park",9,18,85,32,15,40.822859952354,-73.864347505397,40.82282,-73.868,1,street_center,,"Story Ave",,,Bronx,NY,"Bronx County",10473,US,"TIGER/Line® dataset from the US Census Bureau"
88,9,BRONX,1760,"STORY AVENUE","1760 STORY AVENUE",BRONX,NY,10473,2092756,3637,1,2036370001,42,BX09,"Soundview-Castle Hill-Clason Point-Harding Park",9,18,85,32,15,40.822786701657,-73.866016737906,40.82282,-73.868,1,street_center,,"Story Ave",,,Bronx,NY,"Bronx County",10473,US,"TIGER/Line® dataset from the US Census Bureau"
88,9,BRONX,1762,"STORY AVENUE","1762 STORY AVENUE",BRONX,NY,10473,2092756,3637,1,2036370001,42,BX09,"Soundview-Castle Hill-Clason Point-Harding Park",9,18,85,32,15,40.82262974808,-73.865980602917,40.82282,-73.868,1,street_center,,"Story Ave",,,Bronx,NY,"Bronx County",10473,US,"TIGER/Line® dataset from the US Census Bureau"
88,10,BRONX,872,"ROSEDALE AVENUE","872 ROSEDALE AVENUE",BRONX,NY,10473,2092755,3637,1,2036370001,42,BX09,"Soundview-Castle Hill-Clason Point-Harding Park",9,18,85,32,15,40.822692730507,-73.866722475864,40.817709,-73.865776,1,street_center,,"Rosedale Ave",,,Bronx,NY,"Bronx County",10473,US,"TIGER/Line® dataset from the US Census Bureau"
88,10,BRONX,870,"ROSEDALE AVENUE","870 ROSEDALE AVENUE",BRONX,NY,10473,2092755,3637,1,2036370001,42,BX09,"Soundview-Castle Hill-Clason Point-Harding Park",9,18,85,32,15,40.822531162112,-73.866686348507,40.817709,-73.865776,1,street_center,,"Rosedale Ave",,,Bronx,NY,"Bronx County",10473,US,"TIGER/Line® dataset from the US Census Bureau"
88,11,BRONX,1755,"STORY AVENUE","1755 STORY AVENUE",BRONX,NY,10473,2092760,3663,1,2036630001,42,BX09,"Soundview-Castle Hill-Clason Point-Harding Park",9,18,85,32,15,40.823377172911,-73.86656048999,40.82282,-73.868,1,street_center,,"Story Ave",,,Bronx,NY,"Bronx County",10473,US,"TIGER/Line® dataset from the US Census Bureau"
88,11,BRONX,1757,"STORY AVENUE","1757 STORY AVENUE",BRONX,NY,10473,2092760,3663,1,2036630001,42,BX09,"Soundview-Castle Hill-Clason Point-Harding Park",9,18,85,32,15,40.823400058155,-73.866396412664,40.82282,-73.868,1,street_center,,"Story Ave",,,Bronx,NY,"Bronx County",10473,US,"TIGER/Line® dataset from the US Census Bureau"
88,12,BRONX,1815,"STORY AVENUE","1815 STORY AVENUE",BRONX,NY,10473,2092762,3663,1,2036630001,42,BX09,"Soundview-Castle Hill-Clason Point-Harding Park",9,18,85,32,15,40.823676089405,-73.864292870082,40.82282,-73.868,1,street_center,,"Story Ave",,,Bronx,NY,"Bronx County",10473,US,"TIGER/Line® dataset from the US Census Bureau"
88,12,BRONX,1817,"STORY AVENUE","1817 STORY AVENUE",BRONX,NY,10473,2092762,3663,1,2036630001,42,BX09,"Soundview-Castle Hill-Clason Point-Harding Park",9,18,85,32,15,40.823703600772,-73.864140932318,40.82282,-73.868,1,street_center,,"Story Ave",,,Bronx,NY,"Bronx County",10473,US,"TIGER/Line® dataset from the US Census Bureau"
129,1,BRONX,694,"EAST 149TH STREET","694 EAST 149TH STREET",BRONX,NY,10455,2091283,2557,83,2025570083,35,BX39,"Mott Haven-Port Morris",1,8,84,29,15,40.812898180121,-73.91022803306,40.813283,-73.908689,0.87,street_center,,"E 149th St",,,Bronx,NY,"Bronx County",10455,US,"TIGER/Line® dataset from the US Census Bureau"
129,1,BRONX,674,"EAST 149TH STREET","674 EAST 149TH STREET",BRONX,NY,10455,2091283,2557,83,2025570083,35,BX39,"Mott Haven-Port Morris",1,8,84,29,15,40.813271995026,-73.910221454522,40.813283,-73.908689,0.87,street_center,,"E 149th St",,,Bronx,NY,"Bronx County",10455,US,"TIGER/Line® dataset from the US Census Bureau"
129,2,BRONX,535,"JACKSON AVENUE","535 JACKSON AVENUE",BRONX,NY,10455,2091284,2557,83,2025570083,35,BX39,"Mott Haven-Port Morris",1,8,84,29,15,40.812744867761,-73.909990221241,40.812466,-73.909254,1,street_center,,"Jackson Ave",,,Bronx,NY,"Bronx County",10455,US,"TIGER/Line® dataset from the US Census Bureau"
129,2,BRONX,525,"JACKSON AVENUE","525 JACKSON AVENUE",BRONX,NY,10455,2091284,2557,83,2025570083,35,BX39,"Mott Haven-Port Morris",1,8,84,29,15,40.812569158499,-73.909559187423,40.812466,-73.909254,1,street_center,,"Jackson Ave",,,Bronx,NY,"Bronx County",10455,US,"TIGER/Line® dataset from the US Census Bureau"
102,1,BRONX,1385,"WASHINGTON AVENUE","1385 WASHINGTON AVENUE",BRONX,NY,10456,2092095,2901,1,2029010001,14701,BX01,Claremont-Bathgate,3,16,79,33,15,40.835145959417,-73.905452837506,40.829539,-73.908097,1,street_center,,"Washington Ave",,,Bronx,NY,"Bronx County",10456,US,"TIGER/Line® dataset from the US Census Bureau"
102,2,BRONX,1373,"WASHINGTON AVENUE","1373 WASHINGTON AVENUE",BRONX,NY,10456,2092101,2901,1,2029010001,14701,BX01,Claremont-Bathgate,3,16,79,33,15,40.834554359978,-73.90550260006,40.829539,-73.908097,1,street_center,,"Washington Ave",,,Bronx,NY,"Bronx County",10456,US,"TIGER/Line® dataset from the US Census Bureau"
102,3,BRONX,1357,"WASHINGTON AVENUE","1357 WASHINGTON AVENUE",BRONX,NY,10456,2092100,2901,1,2029010001,14701,BX01,Claremont-Bathgate,3,16,79,33,15,40.834377760608,-73.905848609534,40.829539,-73.908097,1,street_center,,"Washington Ave",,,Bronx,NY,"Bronx County",10456,US,"TIGER/Line® dataset from the US Census Bureau"
102,4,BRONX,1343,"WASHINGTON AVENUE","1343 WASHINGTON AVENUE",BRONX,NY,10456,2092099,2901,1,2029010001,14701,BX01,Claremont-Bathgate,3,16,79,33,15,40.834066724517,-73.9057572936,40.829539,-73.908097,1,street_center,,"Washington Ave",,,Bronx,NY,"Bronx County",10456,US,"TIGER/Line® dataset from the US Census Bureau"
102,5,BRONX,1309,"WASHINGTON AVENUE","1309 WASHINGTON AVENUE",BRONX,NY,10456,2092098,2901,1,2029010001,14701,BX01,Claremont-Bathgate,3,16,79,33,15,40.833636580282,-73.906309377221,40.829539,-73.908097,1,street_center,,"Washington Ave",,,Bronx,NY,"Bronx County",10456,US,"TIGER/Line® dataset from the US Census Bureau"
